epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,4473.59,1.4269,0.93169,0.88374,0.77566,0.75095,0.71691,0.29282,1.99055,1.24207,0.98962,8.55823e-05,8.55823e-05,8.55823e-05
185,4497.7,1.48344,0.92079,0.89432,0.75766,0.74494,0.71226,0.28933,2.00229,1.24277,0.99003,8.10828e-05,8.10828e-05,8.10828e-05
186,4521.25,1.45481,0.96354,0.89329,0.74802,0.73915,0.70565,0.2854,2.01784,1.25136,0.99102,7.65832e-05,7.65832e-05,7.65832e-05
187,4544.94,1.42749,0.87739,0.86732,0.7265,0.72049,0.69991,0.28464,2.0284,1.26329,0.99129,7.20837e-05,7.20837e-05,7.20837e-05
188,4570.19,1.43297,0.92132,0.87991,0.72047,0.72046,0.69363,0.27317,2.05061,1.29661,0.99296,6.75841e-05,6.75841e-05,6.75841e-05
189,4595.73,1.44693,0.92421,0.86332,0.73933,0.71376,0.69253,0.27295,2.04602,1.30034,0.9923,6.30846e-05,6.30846e-05,6.30846e-05
190,4620.93,1.4161,0.90575,0.88234,0.74098,0.71833,0.69364,0.27343,2.0363,1.29708,0.9913,5.85851e-05,5.85851e-05,5.85851e-05
191,4648.06,1.45927,0.91544,0.90211,0.74816,0.71806,0.69932,0.2755,2.02997,1.29676,0.9914,5.40855e-05,5.40855e-05,5.40855e-05
192,4673.6,1.45156,0.91301,0.8948,0.75568,0.72641,0.70385,0.27988,2.01637,1.29196,0.99397,4.9586e-05,4.9586e-05,4.9586e-05
193,4696.44,1.36875,0.86219,0.89827,0.7495,0.72379,0.69408,0.28607,2.00647,1.27904,0.99572,4.50864e-05,4.50864e-05,4.50864e-05
194,4718.85,1.35183,0.84225,0.89922,0.75932,0.7315,0.70281,0.28757,2.00619,1.27338,0.99841,4.05869e-05,4.05869e-05,4.05869e-05
195,4744.32,1.45015,0.88715,0.90943,0.764,0.74157,0.70454,0.29423,2.00623,1.26609,0.99971,3.60873e-05,3.60873e-05,3.60873e-05
196,4768.63,1.30533,0.83388,0.8854,0.77476,0.73583,0.71039,0.29392,2.0064,1.25507,1.00029,3.15878e-05,3.15878e-05,3.15878e-05
197,4792.2,1.34949,0.83485,0.89338,0.76882,0.7389,0.70909,0.29278,2.00741,1.25422,0.9996,2.70882e-05,2.70882e-05,2.70882e-05
198,4814.12,1.34025,0.84646,0.8861,0.76186,0.74175,0.70908,0.291,2.00987,1.25609,0.99883,2.25887e-05,2.25887e-05,2.25887e-05
199,4836.37,1.36436,0.80879,0.87874,0.76901,0.73504,0.71499,0.28767,2.01271,1.25674,0.99821,1.80891e-05,1.80891e-05,1.80891e-05
